Order_ID,Order_Date,Time_Orderd,Weather,Type_of_order,City,Order_Duration
0xb63e,20-03-2022,17:55,Cloudy,Meal,Urban,27
0xd4ba,18-02-2022,22:55,Sunny,Drinks,Metropolitian,30
0xa248,20-03-2022,21:55,Sunny,Snack,Metropolitian,31
0x3b61,15-03-2022,21:40,Sunny,Drinks,Urban,13
0xc069,18-02-2022,22:25,Cloudy,Meal,Urban,36
0xe0f3,15-02-2022,8:30,Sunny,Buffet,Metropolitian,24
0x902c,26-03-2022,12:20,Windy,Drinks,Urban,18
0xb4a0,6/4/2022,21:50,Sandstorms,Drinks,Metropolitian,43
0x98c2,3/3/2022,8:15,Sandstorms,Drinks,Metropolitian,20
0xb3a1,11/3/2022,12:10,Windy,Meal,Metropolitian,24
0x7b9,13-03-2022,18:25,Stormy,Buffet,Metropolitian,25
0xd589,15-02-2022,23:10,Stormy,Meal,Metropolitian,16
0x661e,23-03-2022,18:30,Windy,Drinks,Metropolitian,35
0xd12c,11/2/2022,19:55,Cloudy,Snack,Metropolitian,36
0x9fb6,4/4/2022,22:35,Windy,Buffet,Metropolitian,18
0x1f01,6/3/2022,19:20,Sandstorms,Snack,Urban,19
0x4813,6/3/2022,0.75,Cloudy,Snack,Metropolitian,38
0x9336,19-03-2022,22:10,Stormy,Buffet,Metropolitian,23
0x756e,28-03-2022,11:40,Fog,Snack,Urban,29
0x1981,2/3/2022,18:50,Cloudy,Drinks,Metropolitian,41
0x18fe,19-03-2022,20:15,Cloudy,Meal,Metropolitian,25
0x318a,17-03-2022,8:25,Windy,Drinks,Urban,17
0x3048,6/4/2022,19:40,Sandstorms,Drinks,Metropolitian,28
0x3c14,10/3/2022,23:10,Fog,Drinks,Metropolitian,23
0x476d,8/3/2022,19:35,Stormy,Snack,Metropolitian,17
0xd483,13-02-2022,9:25,Sandstorms,Drinks,Metropolitian,29
0x9021,15-03-2022,20:40,Sandstorms,Snack,Metropolitian,15
0x2ddc,2/3/2022,0.833333333,Stormy,Drinks,Metropolitian,17
0x2468,6/4/2022,22:20,Windy,Meal,Metropolitian,18
0xc13b,13-02-2022,17:30,Fog,Buffet,Metropolitian,14
0xaf50,31-03-2022,21:35,Fog,Drinks,Metropolitian,47
0x187d,1/3/2022,20:25,Sandstorms,Meal,Metropolitian,22
0xb78e,4/3/2022,23:40,Cloudy,Meal,Metropolitian,20
0x8b2d,4/4/2022,23:10,Stormy,Meal,Metropolitian,16
0x2e73,1/4/2022,23:40,Cloudy,Snack,Metropolitian,18
0xe1da,12/2/2022,20:50,Cloudy,Drinks,Metropolitian,52
0x6464,11/3/2022,19:20,Windy,Drinks,Urban,38
0xa7f1,29-03-2022,0.875,Stormy,Snack,Urban,17
0x83e9,12/3/2022,19:20,Sunny,Snack,Metropolitian,33
0x8e7a,25-03-2022,21:50,Stormy,Meal,Metropolitian,31
0x37f7,24-03-2022,11:45,Cloudy,Buffet,Metropolitian,29
0x58b5,21-03-2022,23:40,Sunny,Buffet,Metropolitian,15
0xadab,10/3/2022,21:55,Fog,Buffet,Metropolitian,40
0xaa6f,29-03-2022,20:50,Fog,Buffet,Metropolitian,48
0x27d4,9/3/2022,15:35,Cloudy,Meal,Urban,19
0x9f15,4/4/2022,21:10,Stormy,Snack,Metropolitian,36
0xc53,24-03-2022,8:50,Sandstorms,Drinks,Metropolitian,16
0x512e,5/4/2022,21:50,Cloudy,Snack,Metropolitian,29
0x1393,11/3/2022,NaN,Stormy,Meal,Metropolitian,34
0xdca6,18-02-2022,22:35,Sandstorms,Buffet,Metropolitian,24
0x85fe,28-03-2022,11:40,Sunny,Meal,Metropolitian,17
0x32a2,15-03-2022,17:50,Cloudy,Snack,Metropolitian,18
0x80f8,4/3/2022,1,Stormy,Drinks,Metropolitian,23
0x7c92,4/3/2022,21:45,Sunny,Snack,NaN,20
0x6a21,10/3/2022,20:45,Fog,Buffet,Metropolitian,35
0x9aa7,9/3/2022,9:50,Stormy,Buffet,Urban,30
0xb24b,1/3/2022,9:25,Sunny,Meal,Metropolitian,18
0x3428,25-03-2022,22:10,Fog,Snack,Metropolitian,24
0x3fc3,10/3/2022,18:55,Cloudy,Meal,Metropolitian,35
0xd04c,16-02-2022,20:20,Sandstorms,Buffet,Metropolitian,18
0x5e01,7/3/2022,0.708333333,Sunny,Drinks,Metropolitian,19
0x281d,5/3/2022,16:45,Windy,Meal,Metropolitian,38
0xdbf1,14-02-2022,22:55,Cloudy,Snack,Urban,24
0x8362,1/4/2022,22:25,Sandstorms,Meal,Metropolitian,23
0x25d3,26-03-2022,8:20,Sandstorms,Snack,Metropolitian,23
0x4316,28-03-2022,11:10,Cloudy,Buffet,Metropolitian,28
0xa9f7,12/3/2022,22:40,Sunny,Drinks,Metropolitian,15
0xbb9c,8/3/2022,23:15,Sandstorms,Drinks,Metropolitian,15
0xbefc,12/2/2022,NaN,NaN,Meal,Metropolitian,33
0xa768,7/3/2022,14:30,Sunny,Meal,Metropolitian,18
0x449a,3/3/2022,0.375,Windy,Buffet,Metropolitian,26
0x1d28,3/4/2022,12:15,Cloudy,Buffet,Metropolitian,28
0x6b8c,28-03-2022,11:45,Fog,Buffet,Urban,20
0xd599,13-02-2022,20:35,Sandstorms,Drinks,Metropolitian,22
0x771b,29-03-2022,20:35,Sunny,Meal,Metropolitian,26
0x4b64,24-03-2022,17:20,Stormy,Snack,Metropolitian,27
0xc71e,16-02-2022,22:50,Windy,Snack,Urban,22
0x7059,8/3/2022,23:15,Sunny,Snack,Metropolitian,36
0xdbec,11/2/2022,11:50,Sunny,Buffet,NaN,16
0x69c9,4/3/2022,1,Stormy,Drinks,Metropolitian,22
0xa393,30-03-2022,21:25,Sandstorms,Snack,Urban,21
0x3e20,17-03-2022,20:40,Cloudy,Snack,Metropolitian,22
0xdfbe,14-02-2022,20:25,Sunny,Buffet,Metropolitian,12
0x8b5e,14-03-2022,23:20,Windy,Buffet,Urban,27
0x421f,3/3/2022,16:50,Sandstorms,Buffet,Metropolitian,27
0x73aa,3/3/2022,21:40,Sunny,Buffet,Metropolitian,42
0x8fd,16-03-2022,0.75,Fog,Snack,Metropolitian,43
0xce53,14-02-2022,19:30,Stormy,Buffet,Urban,26
0x619f,9/3/2022,15:35,Fog,Meal,Metropolitian,27
0x4855,17-03-2022,10:25,Cloudy,Snack,Urban,13
0x8b6,1/4/2022,NaN,Fog,Meal,Metropolitian,32
0xca5b,17-02-2022,8:35,Sandstorms,Snack,Metropolitian,29
0x6dbe,18-03-2022,19:15,Sandstorms,Buffet,Metropolitian,36
0x890d,13-03-2022,16:20,Windy,Snack,Metropolitian,26
0x14f8,13-03-2022,21:30,Windy,Meal,Metropolitian,37
0xa461,3/3/2022,16:20,Fog,Buffet,Urban,15
0x6d79,11/3/2022,22:40,Sunny,Snack,Metropolitian,19
0xc5d2,18-02-2022,18:30,Sandstorms,Meal,Metropolitian,22
0x1784,3/3/2022,17:55,Cloudy,Drinks,Metropolitian,19
0x3a06,23-03-2022,18:45,Fog,Drinks,Metropolitian,34
0x1ba8,23-03-2022,19:40,Cloudy,Drinks,Metropolitian,34
0xc78a,16-02-2022,19:35,Cloudy,Buffet,Urban,40
0x8e11,9/3/2022,21:45,Fog,Drinks,Urban,31
0x1d90,3/4/2022,17:20,Sunny,Buffet,Metropolitian,17
0x7184,17-03-2022,23:40,Fog,Snack,Metropolitian,12
0x4c65,19-03-2022,22:15,Stormy,Buffet,Metropolitian,20
0xde26,16-02-2022,18:10,Stormy,Snack,Metropolitian,33
0x35b2,10/3/2022,18:55,Cloudy,Drinks,Metropolitian,32
0x51fd,10/3/2022,19:40,Stormy,Snack,Metropolitian,31
0x4289,30-03-2022,0.458333333,Stormy,Drinks,Urban,23
0x37c4,9/3/2022,12:45,Cloudy,Buffet,Metropolitian,31
0x5d05,28-03-2022,9:30,Sunny,Meal,Metropolitian,25
0x7625,10/3/2022,18:50,Stormy,Buffet,Urban,36
0x664a,17-03-2022,21:15,Sunny,Drinks,Urban,19
0x2323,27-03-2022,NaN,Stormy,Snack,Urban,17
0xa79e,6/4/2022,17:20,Fog,Buffet,Metropolitian,39
0x92a0,18-03-2022,19:40,Windy,Drinks,Metropolitian,26
0x8326,14-03-2022,17:40,Sandstorms,Snack,Metropolitian,32
0x97bd,17-03-2022,18:55,Cloudy,Buffet,Metropolitian,18
0x643a,9/3/2022,9:35,Fog,Meal,Metropolitian,21
0xbb9d,14-03-2022,21:35,Fog,Snack,Metropolitian,35
0x26a3,2/3/2022,23:35,Stormy,Meal,Urban,18
0xb196,21-03-2022,16:55,Sandstorms,Snack,Metropolitian,35
0x2967,24-03-2022,NaN,Sunny,Snack,Metropolitian,53
0x15ff,14-03-2022,18:25,Sandstorms,Meal,Metropolitian,38
0x4d8,3/4/2022,NaN,Windy,Buffet,Urban,28
0xc29d,14-02-2022,18:30,Fog,Meal,Metropolitian,37
0x4028,26-03-2022,19:20,Sandstorms,Snack,Metropolitian,34
0x772f,17-03-2022,11:45,Fog,Buffet,Metropolitian,21
0x338d,16-03-2022,18:20,Fog,Buffet,Metropolitian,40
0xc6b5,18-02-2022,0.958333333,Windy,Snack,Metropolitian,15
0x6dfb,12/3/2022,18:40,Fog,Drinks,Metropolitian,39
0xd903,17-02-2022,10:10,Fog,Snack,Urban,28
0xde2f,11/2/2022,11:25,Sandstorms,Drinks,Metropolitian,23
0xb0ad,10/3/2022,17:55,Sunny,Snack,Metropolitian,19
0x6e9a,10/3/2022,18:10,Sandstorms,Drinks,Metropolitian,17
0x829f,2/4/2022,18:35,Sunny,Buffet,Metropolitian,15
0x2111,30-03-2022,20:30,Stormy,Snack,Metropolitian,36
0x8b33,26-03-2022,9:50,Sunny,Snack,NaN,19
0xc6ad,13-02-2022,8:50,Windy,Buffet,Metropolitian,23
0x8dc1,6/3/2022,22:35,Stormy,Meal,Metropolitian,18
0xb04,28-03-2022,23:55,Sunny,Drinks,Metropolitian,22
0xd52,16-03-2022,NaN,Cloudy,Snack,Metropolitian,40
0xd1b9,12/2/2022,18:10,Stormy,Snack,Metropolitian,19
0xc98f,12/2/2022,21:20,Cloudy,Snack,Metropolitian,39
0x241b,30-03-2022,9:20,Windy,Snack,Urban,19
0x7318,30-03-2022,9:30,Cloudy,Snack,Metropolitian,19
0x9dd5,3/4/2022,18:15,Sunny,Drinks,Metropolitian,23
0x44a8,6/3/2022,18:40,Fog,Buffet,Urban,37
0x95bd,1/3/2022,23:25,Windy,Buffet,Urban,20
0xbe2d,30-03-2022,23:45,Cloudy,Buffet,Metropolitian,11
0x790f,4/3/2022,20:25,Fog,Meal,Metropolitian,41
0x62ee,7/3/2022,11:15,Stormy,Meal,Urban,14
0x3a51,19-03-2022,11:45,Fog,Snack,Urban,27
0x919a,5/3/2022,0.541666667,Fog,Buffet,Metropolitian,29
0xd824,12/2/2022,17:30,Sandstorms,Meal,Metropolitian,27
0x1cdf,27-03-2022,19:55,Sandstorms,Buffet,Metropolitian,31
0x8c2e,2/3/2022,21:40,Sunny,Drinks,NaN,24
0xab2a,16-03-2022,23:35,Windy,Meal,Metropolitian,21
0x92ab,4/4/2022,22:55,Sandstorms,Buffet,Metropolitian,13
0xa721,9/3/2022,11:30,Stormy,Meal,Urban,11
0x9749,30-03-2022,9:25,Sunny,Drinks,Urban,12
0xee1,28-03-2022,18:20,Cloudy,Meal,Metropolitian,18
0x85da,3/4/2022,20:40,Sunny,Snack,Urban,19
0x309d,25-03-2022,22:25,Sandstorms,Buffet,NaN,18
0x8acc,6/4/2022,0.791666667,Windy,Drinks,Metropolitian,17
0x877e,9/3/2022,9:55,Sandstorms,Snack,Metropolitian,13
0xcd43,16-02-2022,17:45,Cloudy,Snack,Metropolitian,32
0xb836,26-03-2022,18:25,Sunny,Buffet,Urban,14
0xb7b8,20-03-2022,21:25,Stormy,Snack,Metropolitian,33
0x94a4,2/3/2022,17:10,Sunny,Buffet,Metropolitian,18
0xce2c,14-02-2022,17:10,Cloudy,Meal,Metropolitian,33
0x6492,1/4/2022,13:15,Sandstorms,Snack,Urban,10
0x4cc,16-03-2022,NaN,NaN,Meal,Urban,30
0xd5c0,13-02-2022,21:40,Cloudy,Snack,Metropolitian,25
0x8e9d,1/4/2022,11:45,Fog,Drinks,Metropolitian,33
0x44a9,4/4/2022,18:30,Sandstorms,Drinks,NaN,31
0x37f9,3/4/2022,10:20,Stormy,Drinks,Urban,29
0x319f,19-03-2022,10:20,Fog,Drinks,Metropolitian,16
0xbbf4,17-03-2022,18:55,Stormy,Snack,Metropolitian,17
0x281f,17-03-2022,23:25,Sunny,Snack,Metropolitian,18
0xe186,13-02-2022,0.5,Stormy,Drinks,Metropolitian,30
0xaf51,16-03-2022,19:40,Windy,Snack,Metropolitian,21
0x1b59,13-03-2022,NaN,Stormy,Snack,Metropolitian,26
0x1709,5/3/2022,0.708333333,Sandstorms,Buffet,Metropolitian,30
0x19b7,29-03-2022,18:45,Sandstorms,Snack,Metropolitian,38
0x722d,8/3/2022,22:35,Windy,Buffet,Metropolitian,23
0x7b80,9/3/2022,11:50,Sunny,Buffet,Metropolitian,28
0xa2a3,17-03-2022,11:15,Fog,Buffet,Metropolitian,37
0x74cb,19-03-2022,0.833333333,Sandstorms,Buffet,Metropolitian,33
0x519e,7/3/2022,8:35,Sunny,Buffet,Metropolitian,12
0x8850,7/3/2022,17:55,Sunny,Snack,Metropolitian,16
0xcb93,13-02-2022,23:50,Stormy,Buffet,Metropolitian,28
0x2c88,20-03-2022,22:35,Sunny,Snack,Metropolitian,29
0x8a07,23-03-2022,19:50,Fog,Drinks,Metropolitian,30
0xac22,5/3/2022,9:15,Sandstorms,Buffet,Metropolitian,17
0x8a92,3/3/2022,16:55,Sunny,Drinks,Metropolitian,16
0x6102,3/3/2022,23:45,Cloudy,Buffet,Metropolitian,16
0x8d76,9/3/2022,17:10,Sandstorms,Snack,Metropolitian,28
0x1039,3/4/2022,21:20,Windy,Buffet,Metropolitian,39
0x2c64,23-03-2022,17:35,Cloudy,Buffet,Metropolitian,27
0x30eb,11/3/2022,23:20,Windy,Buffet,Urban,22
0xa06b,3/4/2022,0.75,Sunny,Meal,Metropolitian,18
0x4bf,1/4/2022,NaN,NaN,Meal,Metropolitian,25
0x9c48,21-03-2022,18:35,Sandstorms,Drinks,Urban,15
0x5fa8,5/4/2022,9:45,Cloudy,Snack,Metropolitian,18
0x6d2e,5/4/2022,10:20,Stormy,Buffet,Metropolitian,23
0x2a48,18-03-2022,20:45,Cloudy,Buffet,Metropolitian,44
0x8f55,4/3/2022,17:40,Sunny,Meal,Metropolitian,18
0x8ccb,14-03-2022,21:55,Sandstorms,Meal,Metropolitian,24
0xace2,5/4/2022,17:30,Sunny,Buffet,Metropolitian,20
0x298d,16-03-2022,21:45,Fog,Buffet,Metropolitian,36
0xb484,23-03-2022,20:25,Sunny,Snack,Urban,15
0x8e89,28-03-2022,9:55,Sunny,Buffet,Metropolitian,10
0x62bd,25-03-2022,0.791666667,Stormy,Snack,Metropolitian,35
0xe25e,13-02-2022,23:35,Sunny,Snack,Metropolitian,27
0xa13d,3/4/2022,10:35,Fog,Snack,Metropolitian,18
0x8e4b,8/3/2022,23:30,Sandstorms,Snack,Metropolitian,19
0x6352,4/3/2022,23:15,Fog,Meal,Metropolitian,31
0x991,1/3/2022,9:20,Fog,Buffet,Metropolitian,10
0xbfdf,12/2/2022,20:25,Cloudy,Meal,Metropolitian,34
0x9eac,19-03-2022,0.916666667,Windy,Meal,Urban,49
0x6ab0,30-03-2022,20:40,Windy,Drinks,Metropolitian,44
0x39cf,8/3/2022,19:50,Fog,Meal,Metropolitian,49
0x708c,5/3/2022,21:10,Cloudy,Meal,Metropolitian,30
0xbf1a,12/2/2022,NaN,NaN,Drinks,Metropolitian,46
0xce4c,17-02-2022,19:30,Sandstorms,Snack,Metropolitian,29
0xbda7,2/4/2022,18:15,Sunny,Meal,Metropolitian,18
0x727b,23-03-2022,17:45,Cloudy,Meal,Metropolitian,31
0xceef,16-02-2022,22:35,Sunny,Buffet,Metropolitian,29
0xd2ca,11/2/2022,16:50,Cloudy,Meal,Urban,29
0x5868,4/3/2022,19:30,Sunny,Buffet,Metropolitian,14
0xe158,17-02-2022,19:50,Stormy,Drinks,Urban,10
0xc3c0,13-02-2022,11:45,Cloudy,Snack,Metropolitian,34
0x77ce,31-03-2022,0.875,Sandstorms,Meal,Urban,25
0x2e38,12/3/2022,20:55,Sunny,Snack,Metropolitian,20
0xc16d,12/2/2022,18:35,Sunny,Buffet,Metropolitian,21
0xa745,9/3/2022,9:55,Sandstorms,Snack,Metropolitian,22
0x89c9,3/4/2022,20:40,Stormy,Meal,Metropolitian,33
0x1b8e,4/4/2022,17:40,Cloudy,Buffet,Metropolitian,40
0x806b,23-03-2022,17:55,Stormy,Snack,Metropolitian,20
0x9469,7/3/2022,13:10,Windy,Meal,Metropolitian,15
0xdc46,13-02-2022,11:45,Sandstorms,Snack,Metropolitian,33
0x6d23,7/3/2022,18:25,Fog,Drinks,Urban,11
0x60f8,30-03-2022,9:50,Stormy,Meal,Metropolitian,23
0xdbf0,15-02-2022,19:45,Fog,Drinks,Metropolitian,21
0x9e58,9/3/2022,19:35,Sandstorms,Drinks,Metropolitian,26
0x9067,7/3/2022,8:35,Fog,Drinks,Urban,18
0xdf8b,16-02-2022,20:15,Fog,Meal,Metropolitian,44
0x1d19,11/3/2022,10:35,Sunny,Snack,Metropolitian,16
0x22f7,15-03-2022,16:55,Stormy,Buffet,Urban,20
0x71cc,23-03-2022,23:20,Sunny,Buffet,Metropolitian,27
0x3d0a,11/3/2022,10:50,Windy,Buffet,Metropolitian,24
0x41a4,2/3/2022,22:25,Sunny,Snack,Metropolitian,38
0x2aab,21-03-2022,15:40,Sunny,Meal,Metropolitian,19
0x953b,30-03-2022,20:45,Windy,Drinks,Urban,36
0x3045,25-03-2022,20:35,Windy,Drinks,Metropolitian,35
0xc7d8,15-02-2022,NaN,NaN,Snack,Metropolitian,26
0x394c,25-03-2022,22:25,Sandstorms,Snack,Metropolitian,27
0x7d69,8/3/2022,19:45,Sandstorms,Buffet,Metropolitian,28
0x3d1d,26-03-2022,20:30,Stormy,Drinks,Metropolitian,26
0xc142,13-02-2022,22:20,Sandstorms,Snack,Metropolitian,24
0x4bf5,25-03-2022,19:50,Stormy,Drinks,Metropolitian,43
0x560d,27-03-2022,17:45,Stormy,Drinks,Metropolitian,33
0x6ee4,1/4/2022,20:20,Stormy,Snack,Metropolitian,40
0x2e42,27-03-2022,20:35,Cloudy,Buffet,Metropolitian,48
0x12a7,30-03-2022,11:45,Sunny,Meal,Metropolitian,50
0x43de,1/3/2022,18:30,Sandstorms,Drinks,Metropolitian,25
0x19c4,5/3/2022,23:40,Windy,Drinks,Metropolitian,20
0x8bae,4/3/2022,22:40,Sandstorms,Snack,Metropolitian,24
0x6ddd,29-03-2022,1,Windy,Snack,Metropolitian,15
0xa839,2/3/2022,0.791666667,Cloudy,Buffet,Metropolitian,32
0x6049,26-03-2022,10:25,Windy,Meal,Metropolitian,18
0xc144,16-02-2022,1,Windy,Snack,Metropolitian,25
0xca47,13-02-2022,16:10,Stormy,Meal,Metropolitian,30
0xd3f3,11/2/2022,22:10,Fog,Drinks,Urban,19
0xc13,2/4/2022,22:25,Windy,Meal,Urban,22
0x9436,2/4/2022,17:40,Fog,Buffet,Metropolitian,40
0xcb9b,14-02-2022,21:45,Cloudy,Snack,Metropolitian,33
0xa609,2/3/2022,22:50,Windy,Drinks,Metropolitian,15
0xa7e8,13-03-2022,11:40,Sandstorms,Snack,Metropolitian,28
0x5ef4,26-03-2022,9:50,Fog,Snack,Urban,25
0x76d8,5/3/2022,9:20,Fog,Drinks,Metropolitian,15
0xb5b,3/4/2022,11:15,Fog,Drinks,Metropolitian,23
0x40c5,28-03-2022,20:50,Sandstorms,Meal,Metropolitian,34
0x68e7,13-03-2022,17:25,Windy,Buffet,Metropolitian,20
0x2b87,30-03-2022,9:30,Cloudy,Buffet,Metropolitian,17
0x379e,2/3/2022,23:25,Windy,Buffet,Metropolitian,15
0xdcd5,14-02-2022,20:20,Cloudy,Drinks,Metropolitian,37
0xa547,1/3/2022,22:35,Windy,Buffet,Urban,16
0xd67f,13-02-2022,0.5,Sandstorms,Meal,Metropolitian,27
0x87bf,17-03-2022,17:20,Stormy,Buffet,Metropolitian,28
0xa349,5/4/2022,10:20,Sunny,Snack,Urban,21
0x9950,28-03-2022,19:30,Fog,Drinks,Metropolitian,24
0xdaf6,15-02-2022,0.75,Sandstorms,Drinks,Metropolitian,27
0xbe16,15-03-2022,14:45,Sunny,Drinks,Metropolitian,41
0x56a5,16-03-2022,23:15,Windy,Meal,Urban,11
0x62ef,6/4/2022,21:45,Sandstorms,Snack,Urban,32
0xbbfd,20-03-2022,17:35,Sunny,Buffet,Metropolitian,25
0xacde,17-03-2022,18:55,Windy,Buffet,Metropolitian,26
0x9619,2/3/2022,22:40,Fog,Buffet,Metropolitian,41
0x9cf6,9/3/2022,17:15,Stormy,Drinks,Metropolitian,22
0x4002,4/3/2022,19:40,Fog,Meal,Metropolitian,34
0x6a2d,14-03-2022,22:45,Sandstorms,Drinks,Urban,12
0x9036,5/3/2022,17:20,Windy,Drinks,Metropolitian,27
0xc9fd,14-02-2022,0.916666667,Stormy,Snack,Metropolitian,36
0xc1dd,15-02-2022,10:40,Sandstorms,Buffet,Metropolitian,21
0x2819,6/4/2022,23:35,Windy,Snack,Urban,28
0x9b39,21-03-2022,19:10,Windy,Drinks,Metropolitian,41
0xd7b8,12/2/2022,21:30,Sunny,Buffet,Metropolitian,21
0xbe7e,6/3/2022,21:30,Stormy,Meal,Metropolitian,30
0xb25b,5/3/2022,22:45,Fog,Snack,Urban,15
0x7af8,16-03-2022,20:10,Cloudy,Meal,Metropolitian,37
0xc046,17-02-2022,21:35,Fog,Drinks,Metropolitian,36
0x7586,15-03-2022,11:30,Cloudy,Drinks,Metropolitian,35
0xdf94,18-02-2022,22:20,Windy,Buffet,Metropolitian,27
0x8957,1/3/2022,18:35,Windy,Drinks,Metropolitian,16
0x85a6,25-03-2022,17:50,Stormy,Meal,Metropolitian,32
0xa0f5,14-03-2022,23:40,Windy,Buffet,Urban,18
0xc932,17-02-2022,8:40,Cloudy,Drinks,Metropolitian,19
0xf3d,5/4/2022,10:40,Fog,Snack,Metropolitian,20
0x264a,11/3/2022,18:55,Sandstorms,Buffet,Metropolitian,28
0xd1ac,11/2/2022,15:30,Cloudy,Snack,Urban,13
0x855b,6/3/2022,19:55,Sunny,Buffet,Urban,33
0x9bea,27-03-2022,22:50,Fog,Drinks,NaN,22
0x3cc7,31-03-2022,20:10,Cloudy,Buffet,Metropolitian,47
0xaa17,4/3/2022,17:15,Cloudy,Meal,Metropolitian,35
0x496c,4/3/2022,18:10,Cloudy,Drinks,Metropolitian,35
0xd816,12/2/2022,19:45,Cloudy,Drinks,Metropolitian,38
0x72ca,17-03-2022,9:55,Sandstorms,Drinks,NaN,18
0xd281,18-02-2022,22:35,Fog,Drinks,Metropolitian,38
0x5223,31-03-2022,19:30,Sunny,Snack,Urban,10
0x5bd0,31-03-2022,20:10,Cloudy,Snack,Metropolitian,35
0x8c8c,9/3/2022,11:30,Cloudy,Drinks,Metropolitian,27
0x19cb,17-03-2022,19:25,Windy,Snack,Metropolitian,33
0x2699,29-03-2022,0.791666667,Sandstorms,Meal,Metropolitian,25
0x5b5c,10/3/2022,22:35,Sandstorms,Snack,Metropolitian,24
0x9911,6/4/2022,21:45,Fog,Buffet,Metropolitian,30
0x1732,15-03-2022,22:45,Fog,Meal,Metropolitian,18
0xb862,5/4/2022,0.583333333,Stormy,Meal,Urban,10
0x5210,21-03-2022,0.458333333,Sunny,Drinks,NaN,22
0x103e,15-03-2022,9:55,Stormy,Snack,Urban,23
0x7141,11/3/2022,10:10,Cloudy,Buffet,Metropolitian,16
0x67f2,7/3/2022,19:55,Windy,Snack,Metropolitian,34
0x18d0,24-03-2022,NaN,Fog,Buffet,Urban,10
0x5493,3/3/2022,20:40,Sandstorms,Snack,Metropolitian,25
0x27ae,16-03-2022,18:55,Sunny,Drinks,Metropolitian,18
0x80cd,14-03-2022,20:55,Stormy,Snack,NaN,22
0x5b7,23-03-2022,NaN,NaN,Drinks,Metropolitian,33
0x64f,9/3/2022,9:45,Sunny,Buffet,Metropolitian,24
0x1cd4,5/3/2022,17:15,Cloudy,Snack,Metropolitian,16
0x52dd,6/3/2022,20:45,Stormy,Buffet,Metropolitian,28
0xb00a,21-03-2022,8:30,Sunny,Buffet,Metropolitian,26
0xb6ab,25-03-2022,18:25,Fog,Drinks,Metropolitian,36
0x23dd,3/3/2022,0.666666667,Sunny,Drinks,Metropolitian,11
0x76ae,30-03-2022,21:35,Sunny,Buffet,Urban,22
0x491f,26-03-2022,20:25,Fog,Meal,Metropolitian,39
0xb8af,23-03-2022,22:25,Cloudy,Meal,Metropolitian,24
0x44a6,7/3/2022,20:45,Fog,Buffet,Metropolitian,39
0xe84,24-03-2022,17:50,Cloudy,Buffet,Metropolitian,32
0x9368,9/3/2022,18:50,Fog,Buffet,Metropolitian,19
0x6a54,9/3/2022,20:55,Stormy,Meal,Metropolitian,47
0x3f70,26-03-2022,20:50,Fog,Drinks,Metropolitian,34
0x792e,11/3/2022,8:40,Fog,Snack,Metropolitian,18
0x1822,2/4/2022,22:45,Fog,Snack,Metropolitian,33
0xdfd6,13-02-2022,18:25,Fog,Snack,Metropolitian,16
0x6c47,6/4/2022,23:20,Cloudy,Snack,Metropolitian,23
0xaafb,18-03-2022,20:10,Sandstorms,Drinks,Metropolitian,34
0x5c9a,4/4/2022,18:45,Sandstorms,Buffet,Metropolitian,22
0xb92f,29-03-2022,23:55,Sunny,Snack,Metropolitian,44
0xc908,12/2/2022,19:10,Stormy,Snack,Metropolitian,25
0xa0c5,13-03-2022,0.708333333,Sandstorms,Snack,Urban,31
0x689f,2/3/2022,23:45,Windy,Buffet,Urban,12
0x561d,11/3/2022,17:50,Sandstorms,Meal,NaN,32
0xbbfc,29-03-2022,18:50,Sandstorms,Drinks,Metropolitian,22
0xa241,7/3/2022,10:15,Sunny,Snack,Urban,16
0x5f9a,6/4/2022,17:35,Sunny,Meal,Metropolitian,25
0x5e10,11/3/2022,21:35,Windy,Snack,Metropolitian,19
0x1c35,8/3/2022,20:40,Sandstorms,Drinks,Metropolitian,44
0x3832,26-03-2022,14:15,Cloudy,Meal,Metropolitian,34
0xd93c,14-02-2022,23:25,Fog,Drinks,Metropolitian,38
0x71c9,10/3/2022,19:30,Fog,Snack,Metropolitian,34
0x1f65,14-03-2022,21:35,Stormy,Drinks,Metropolitian,26
0x405a,23-03-2022,23:15,Cloudy,Meal,Metropolitian,33
0xb166,3/3/2022,11:50,Windy,Buffet,Metropolitian,16
0xc201,16-02-2022,18:30,Sandstorms,Meal,Metropolitian,29
0x2d32,25-03-2022,21:55,Cloudy,Buffet,Metropolitian,38
0x407f,11/3/2022,10:50,Sunny,Meal,Urban,16
0x1214,31-03-2022,23:50,Sandstorms,Drinks,Metropolitian,13
0xc59c,17-02-2022,15:15,Fog,Buffet,Metropolitian,18
0xcef9,17-02-2022,22:20,Cloudy,Drinks,Metropolitian,15
0x1cbe,20-03-2022,21:20,Cloudy,Meal,Urban,45
0xd2d5,13-02-2022,21:30,Sandstorms,Snack,Urban,28
0x1e0b,11/3/2022,11:10,Stormy,Meal,Metropolitian,14
0x2e09,17-03-2022,23:20,Sandstorms,Meal,Urban,10
0x41f1,7/3/2022,10:25,Cloudy,Meal,Metropolitian,15
0x8082,4/4/2022,0.916666667,Fog,Drinks,Metropolitian,42
0x87ee,20-03-2022,21:30,Fog,Drinks,Metropolitian,46
0xa7b4,7/3/2022,21:30,Cloudy,Drinks,Metropolitian,27
